indent,taxonID,rank,A id,A name,B id,B name,relation,other id,other name,note,reason,changed_props,unchanged
———————————,9034,species,101676,A.Heteromys gaumeri,101676,B.Heteromys gaumeri,=,,,,canonicalName,,tip
———————————,9035,species,323367,A.Heteromys desmarestianus,,,,,,,,,
———————————,9037,species,348153,A.Heteromys anomalus,348153,B.Heteromys anomalus,=,,,,scientificName,,tip
———————————,9038,species,379093,A.Heteromys nubicolens,379093,B.Heteromys nubicolens,=,,,,canonicalName,,tip
———————————,9039,species,435255,A.Heteromys australis,435255,B.Heteromys australis,=,,,,canonicalName,,tip
———————————,9040,species,435256,A.Heteromys nelsoni,435256,B.Heteromys nelsoni,=,,,,canonicalName,,tip
———————————,9041,species,885256,A.Heteromys oresterus,885256,B.Heteromys oresterus,=,,,,canonicalName,,tip
———————————,9042,species,885258,A.Heteromys goldmani,885258,B.Heteromys goldmani,=,,,,scientificName,,tip
———————————,9043,species,,,323367,B.Heteromys desmarestianus,,,,,,,
———————————,9044,species,,,2502156,B.Heteromys oasicus,,,,,,,
———————————,9045,,,,2685047,B.unclassified Heteromys,particle-set<=,101675,A.Heteromys,split,monotypic,,
——————————,9048,genus,323368,A.Liomys,323368,B.Liomys,=,,,,canonicalName,,
———————————,9049,species,323369,A.Liomys pictus,323369,B.Liomys pictus,=,,,,canonicalName,,tip
———————————,9050,species,323370,A.Liomys irroratus,323370,B.Liomys irroratus,=,,,,canonicalName,,tip
———————————,9051,species,348154,A.Liomys adspersus,348154,B.Liomys adspersus,=,,,,canonicalName,,tip
———————————,9052,species,348155,A.Liomys salvini,348155,B.Liomys salvini,=,,,,canonicalName,,tip
———————————,9053,species,348362,A.Liomys spectabilis,348362,B.Liomys spectabilis,=,,,,canonicalName,,tip
————————,9054,family,10021,A.Pedetidae,,,,,,,,,
—————————,9055,genus,10022,A.Pedetes,,,,,,,,,
——————————,9056,species,10023,A.Pedetes capensis,,,,,,,,,
————————,9058,family,10164,A.Ctenodactylidae,10164,B.Ctenodactylidae,=,,,,canonicalName,number_of_children,
—————————,9059,genus,10165,A.Ctenodactylus,10165,B.Ctenodactylus,=,,,,canonicalName,,
——————————,9060,species,10166,A.Ctenodactylus gundi,10166,B.Ctenodactylus gundi,=,,,,canonicalName,,tip
——————————,9061,species,92481,A.Ctenodactylus vali,92481,B.Ctenodactylus vali,=,,,,canonicalName,,tip
—————————,9062,genus,92482,A.Massoutiera,,,,,,,,,
—————————,9064,genus,,,92482,B.Massoutiera,,,,,,,
—————————,9065,genus,,,1654793,B.Felovia,,,,,,,
——————————,9066,species,,,1654794,B.Felovia vae,,,,,,,
—————————,9067,genus,,,2066580,B.Pectinator,,,,,,,
——————————,9068,species,,,2066581,B.Pectinator spekei,,,,,,,
————————,9069,family,29132,A.Castoridae,29132,B.Castoridae,=,,,,canonicalName,,
—————————,9070,genus,10184,A.Castor,10184,B.Castor,=,,,,canonicalName,,
——————————,9071,species,10185,A.Castor fiber,10185,B.Castor fiber,=,,,,canonicalName,,subtree=
——————————,9078,species,51338,A.Castor canadensis,51338,B.Castor canadensis,=,,,,canonicalName,,tip
————————,9079,family,30648,A.Dipodidae,30648,B.Dipodidae,=,,,,canonicalName,,
—————————,9080,subfamily,35734,A.Allactaginae,35734,B.Allactaginae,=,,,,canonicalName,number_of_children,
——————————,9081,genus,35735,A.Allactodipus,,,,,,,,,
———————————,9082,species,35736,A.Allactodipus bobrinskii,35736,B.Allactodipus bobrinskii,=,,,,canonicalName,,tip
——————————,9083,genus,73860,A.Allactaga,,,=,35734,B.Allactaginae,lump,monotypic,,
——————————,9084,genus,1041407,A.Pygeretmus,,,,,,,,,
——————————,9086,genus,,,35735,B.Allactodipus,,,,,,,
——————————,9087,genus,,,73860,B.Allactaga,,,,,,,
———————————,9088,species,233182,A.Allactaga major,233182,B.Allactaga major,=,,,moved,canonicalName,,tip
———————————,9089,species,234626,A.Allactaga sibirica,234626,B.Allactaga sibirica,=,,,moved,canonicalName,,tip
———————————,9090,species,1041416,A.Allactaga bullata,1041416,B.Allactaga bullata,=,,,moved,canonicalName,,tip
———————————,9091,species,1041417,A.Allactaga hotsoni,1041417,B.Allactaga hotsoni,=,,,moved,canonicalName,,tip
———————————,9092,species,1208728,A.Allactaga euphratica,1208728,B.Allactaga euphratica,=,,,moved,scientificName,,tip
———————————,9093,species,1208729,A.Allactaga firouzi,1208729,B.Allactaga firouzi,=,,,moved,scientificName,,tip
———————————,9094,species,1208730,A.Allactaga williamsi,1208730,B.Allactaga williamsi,=,,,moved,scientificName,,tip
———————————,9095,species,1208731,A.Allactaga toussi,1208731,B.Allactaga toussi,=,,,moved,scientificName,,tip
———————————,9096,species,,,1652691,B.Allactaga balikunica,,,,,,,
———————————,9097,species,,,2233961,B.Allactaga cf. williamsi KH-2018,,,,,,,
———————————,9098,species,,,2545426,B.Allactaga severtzovi,,,,,,,
———————————,9099,,,,2643764,B.unclassified Allactaga,,,,,,,
————————————,9100,species,,,1652701,B.Allactaga sp. Kazakhstan,,,,,,,
————————————,9101,species,,,1665534,B.Allactaga sp. YY-2015,,,,,,,
————————————,9102,species,,,2545425,B.Allactaga sp. A-20-mk1,,,,,,,
——————————,9103,genus,,,1041407,B.Pygeretmus,,,,,,,
———————————,9104,species,,,1652700,B.Pygeretmus platyurus,,,,,,,
———————————,9105,species,,,2494515,B.Pygeretmus zhitkovi,,,,,,,
——————————,9106,genus,,,2494513,B.Scarturus,,,,,,,
———————————,9107,species,73861,A.Allactaga elater,73861,B.Scarturus elater,=,,,moved,ncbi_id,canonicalName,tip
———————————,9108,species,,,1738044,B.Scarturus tetradactyla,,,,,,,
———————————,9109,species,,,2494516,B.Scarturus vinogradovi,,,,,,,
—————————,9110,subfamily,35737,A.Dipodinae,35737,B.Dipodinae,=,,,,canonicalName,number_of_children,
——————————,9111,genus,35738,A.Eremodipus,,,,,,,,,
——————————,9113,genus,48867,A.Jaculus,48867,B.Jaculus,=,,,,canonicalName,number_of_children,
———————————,9114,species,48868,A.Jaculus orientalis,48868,B.Jaculus orientalis,=,,,,canonicalName,,tip
———————————,9115,species,51337,A.Jaculus jaculus,,,,,,,,,
———————————,9117,species,1041418,A.Jaculus blanfordi,1041418,B.Jaculus blanfordi,=,,,,canonicalName,,tip
———————————,9118,species,,,51337,B.Jaculus jaculus,,,,,,,
————————————,9119,subspecies,,,1567021,B.Jaculus jaculus hirtipes,,,,,,,
———————————,9120,species,,,1652694,B.Jaculus deserti,,,,,,,
———————————,9121,,,,2630635,B.unclassified Jaculus,,,,,,,
————————————,9122,species,,,2171713,B.Jaculus sp. 'ex gr jaculus',,,,,,,
——————————,9123,genus,73862,A.Dipus,,,,,,,,,
———————————,9124,species,73863,A.Dipus sagitta,73863,B.Dipus sagitta,=,,,,scientificName,number_of_children,
————————————,9125,subspecies,,,2171710,B.Dipus sagitta bulganensis,,,,,,,
————————————,9126,subspecies,,,2171711,B.Dipus sagitta halli,,,,,,,
————————————,9127,subspecies,,,2171712,B.Dipus sagitta sowerbyi,,,,,,,
——————————,9128,genus,1041412,A.Stylodipus,1041412,B.Stylodipus,=,,,,canonicalName,number_of_children,
———————————,9129,species,1041413,A.Stylodipus telum,1041413,B.Stylodipus telum,=,,,,scientificName,,tip
———————————,9130,species,1078408,A.Stylodipus andrewsi,1078408,B.Stylodipus andrewsi,=,,,,scientificName,,tip
———————————,9131,species,,,1652699,B.Stylodipus sungorus,,,,,,,
——————————,9132,genus,1247381,A.Paradipus,,,,,,,,,
——————————,9134,genus,,,35738,B.Eremodipus,,,,,,,
——————————,9135,genus,,,73862,B.Dipus,,,,,,,
———————————,9136,species,,,2501648,B.Dipus deasyi,,,,,,,
———————————,9137,,,,2632247,B.unclassified Dipus,,,,,,,
————————————,9138,species,,,1665535,B.Dipus sp. YY-2015,,,,,,,
——————————,9139,genus,,,1247381,B.Paradipus,,,,,,,
——————————,9140,genus,,,2171714,B.Chimaerodipus,,,,,,,
———————————,9141,species,,,2171715,B.Chimaerodipus auritus,,,,,,,
—————————,9142,subfamily,52905,A.Sicistinae,52905,B.Sicistinae,=,,,,canonicalName,,
——————————,9143,genus,52906,A.Sicista,52906,B.Sicista,=,,,,scientificName,number_of_children,
———————————,9144,species,52907,A.Sicista tianshanica,52907,B.Sicista tianshanica,=,,,,canonicalName,,tip
———————————,9145,species,109676,A.Sicista kazbegica,109676,B.Sicista kazbegica,=,,,,canonicalName,,tip
———————————,9146,species,489448,A.Sicista betulina,489448,B.Sicista betulina,=,,,,canonicalName,,tip
———————————,9147,species,1170369,A.Sicista concolor,1170369,B.Sicista concolor,=,,,,scientificName,,tip
———————————,9148,species,1247384,A.Sicista subtilis,1247384,B.Sicista subtilis,=,,,,scientificName,number_of_children,
————————————,9149,subspecies,1510183,A.Sicista subtilis nordmanni,1510183,B.Sicista subtilis nordmanni,=,,,,scientificName,,tip
————————————,9150,subspecies,1510184,A.Sicista subtilis trizona,1510184,B.Sicista subtilis trizona,=,,,,scientificName,,tip
————————————,9151,subspecies,,,1651969,B.Sicista subtilis subtilis,,,,,,,
———————————,9152,species,1247458,A.Sicista cf. subtilis,1247458,B.Sicista cf. subtilis,=,,,,canonicalName,,tip
———————————,9153,species,1247459,A.Sicista cf. caucasica,1247459,B.Sicista cf. caucasica,=,,,,canonicalName,,tip
———————————,9154,species,1510182,A.Sicista strandi,1510182,B.Sicista strandi,=,,,,canonicalName,scientificName,tip
———————————,9155,species,,,1247383,B.Sicista caucasica,,,,,,,
———————————,9156,species,,,1651967,B.Sicista severtzovi,,,,,,,
————————————,9157,subspecies,,,1651970,B.Sicista severtzovi cimlanica,,,,,,,
———————————,9158,species,,,1652696,B.Sicista napaea,,,,,,,
———————————,9159,species,,,1652698,B.Sicista kluchorica,,,,,,,
———————————,9160,species,,,2079260,B.Sicista lorigera,,,,,,,
———————————,9161,species,,,2079261,B.Sicista armenica,,,,,,,
———————————,9162,species,,,2599793,B.Sicista caudata,,,,,,,
———————————,9163,species,,,2603786,B.Sicista nordmanni,,,,,,,
—————————,9164,subfamily,98659,A.Zapodinae,98659,B.Zapodinae,=,,,,canonicalName,,
——————————,9165,genus,98660,A.Zapus,98660,B.Zapus,=,,,,canonicalName,,subtree=
——————————,9197,genus,101670,A.Napaeozapus,101670,B.Napaeozapus,=,,,,canonicalName,,subtree=
——————————,9204,genus,101672,A.Eozapus,,,,,,,,,
——————————,9206,genus,,,101672,B.Eozapus,,,,,,,
—————————,9207,subfamily,980883,A.Euchoreutinae,,,,,,,,,
——————————,9208,genus,980893,A.Euchoreutes,,,,,,,,,
—————————,9210,subfamily,1041409,A.Cardiocraniinae,1041409,B.Cardiocraniinae,=,,,,canonicalName,,
——————————,9211,genus,1041410,A.Cardiocranius,,,,,,,,,
———————————,9212,species,1041411,A.Cardiocranius paradoxus,1041411,B.Cardiocranius paradoxus,=,,,,canonicalName,,tip
——————————,9213,genus,1041414,A.Salpingotus,,,,,,,,,
——————————,9215,genus,,,1041410,B.Cardiocranius,,,,,,,
——————————,9216,genus,,,1041414,B.Salpingotus,,,,,,,
———————————,9217,species,,,1385376,B.Salpingotus crassicauda,,,,,,,
